word,level,status,mastery,last_seen,scene,source
mathematical,C1,new,0,,,Oxford5000
maximize,C1,new,0,,,Oxford5000
meaningful,C1,new,0,,,Oxford5000
meantime,C1,new,0,,,Oxford5000
medieval,C1,new,0,,,Oxford5000
meditation,C1,new,0,,,Oxford5000
melody,C1,new,0,,,Oxford5000
memo,C1,new,0,,,Oxford5000
memoir,C1,new,0,,,Oxford5000
memorial,C1,new,0,,,Oxford5000
mentor,C1,new,0,,,Oxford5000
merchant,C1,new,0,,,Oxford5000
mercy,C1,new,0,,,Oxford5000
mere,C1,new,0,,,Oxford5000
merely,C1,new,0,,,Oxford5000
merge,C1,new,0,,,Oxford5000
merger,C1,new,0,,,Oxford5000
merit,C1,new,0,,,Oxford5000
methodology,C1,new,0,,,Oxford5000
midst,C1,new,0,,,Oxford5000
migration,C1,new,0,,,Oxford5000
militia,C1,new,0,,,Oxford5000
mill,C1,new,0,,,Oxford5000
minimal,C1,new,0,,,Oxford5000
minimize,C1,new,0,,,Oxford5000
mining,C1,new,0,,,Oxford5000
ministry,C1,new,0,,,Oxford5000
miracle,C1,new,0,,,Oxford5000
misery,C1,new,0,,,Oxford5000
misleading,C1,new,0,,,Oxford5000
missile,C1,new,0,,,Oxford5000
mob,C1,new,0,,,Oxford5000
mobile,C1,new,0,,,Oxford5000
mobility,C1,new,0,,,Oxford5000
mobilize,C1,new,0,,,Oxford5000
moderate,C1,new,0,,,Oxford5000
modification,C1,new,0,,,Oxford5000
module,C1,new,0,,,Oxford5000
momentum,C1,new,0,,,Oxford5000
monk,C1,new,0,,,Oxford5000
monopoly,C1,new,0,,,Oxford5000
morality,C1,new,0,,,Oxford5000
motive,C1,new,0,,,Oxford5000
municipal,C1,new,0,,,Oxford5000
mutual,C1,new,0,,,Oxford5000
namely,C1,new,0,,,Oxford5000
nationwide,C1,new,0,,,Oxford5000
naval,C1,new,0,,,Oxford5000
neglect,C1,new,0,,,Oxford5000
neighboring,C1,new,0,,,Oxford5000
nest,C1,new,0,,,Oxford5000
net,C1,new,0,,,Oxford5000
newsletter,C1,new,0,,,Oxford5000
niche,C1,new,0,,,Oxford5000
noble,C1,new,0,,,Oxford5000
nod,C1,new,0,,,Oxford5000
nominate,C1,new,0,,,Oxford5000
nomination,C1,new,0,,,Oxford5000
nominee,C1,new,0,,,Oxford5000
nonetheless,C1,new,0,,,Oxford5000
nonprofit,C1,new,0,,,Oxford5000
nonsense,C1,new,0,,,Oxford5000
noon,C1,new,0,,,Oxford5000
notable,C1,new,0,,,Oxford5000
notably,C1,new,0,,,Oxford5000
notify,C1,new,0,,,Oxford5000
notorious,C1,new,0,,,Oxford5000
novel,C1,new,0,,,Oxford5000
nursery,C1,new,0,,,Oxford5000
objection,C1,new,0,,,Oxford5000
oblige,C1,new,0,,,Oxford5000
obsess,C1,new,0,,,Oxford5000
obsession,C1,new,0,,,Oxford5000
occasional,C1,new,0,,,Oxford5000
occurrence,C1,new,0,,,Oxford5000
odds,C1,new,0,,,Oxford5000
offering,C1,new,0,,,Oxford5000
offspring,C1,new,0,,,Oxford5000
operational,C1,new,0,,,Oxford5000
opt,C1,new,0,,,Oxford5000
optical,C1,new,0,,,Oxford5000
optimism,C1,new,0,,,Oxford5000
oral,C1,new,0,,,Oxford5000
organizational,C1,new,0,,,Oxford5000
orientation,C1,new,0,,,Oxford5000
originate,C1,new,0,,,Oxford5000
outbreak,C1,new,0,,,Oxford5000
outing,C1,new,0,,,Oxford5000
outlet,C1,new,0,,,Oxford5000
outlook,C1,new,0,,,Oxford5000
outrage,C1,new,0,,,Oxford5000
outsider,C1,new,0,,,Oxford5000
overlook,C1,new,0,,,Oxford5000
overly,C1,new,0,,,Oxford5000
oversee,C1,new,0,,,Oxford5000
overturn,C1,new,0,,,Oxford5000
overwhelm,C1,new,0,,,Oxford5000
overwhelming,C1,new,0,,,Oxford5000
pad,C1,new,0,,,Oxford5000
parameter,C1,new,0,,,Oxford5000
parental,C1,new,0,,,Oxford5000
parliament,C1,new,0,,,Oxford5000
partial,C1,new,0,,,Oxford5000
partially,C1,new,0,,,Oxford5000
passing,C1,new,0,,,Oxford5000
passive,C1,new,0,,,Oxford5000
pastor,C1,new,0,,,Oxford5000
patent,C1,new,0,,,Oxford5000
pathway,C1,new,0,,,Oxford5000
patrol,C1,new,0,,,Oxford5000
patron,C1,new,0,,,Oxford5000
peak,C1,new,0,,,Oxford5000
peasant,C1,new,0,,,Oxford5000
peculiar,C1,new,0,,,Oxford5000
persist,C1,new,0,,,Oxford5000
persistent,C1,new,0,,,Oxford5000
personnel,C1,new,0,,,Oxford5000
petition,C1,new,0,,,Oxford5000
philosopher,C1,new,0,,,Oxford5000
philosophical,C1,new,0,,,Oxford5000
pioneer,C1,new,0,,,Oxford5000
pipeline,C1,new,0,,,Oxford5000
pirate,C1,new,0,,,Oxford5000
pit,C1,new,0,,,Oxford5000
plea,C1,new,0,,,Oxford5000
plead,C1,new,0,,,Oxford5000
pledge,C1,new,0,,,Oxford5000
plug,C1,new,0,,,Oxford5000
plunge,C1,new,0,,,Oxford5000
pole,C1,new,0,,,Oxford5000
poll,C1,new,0,,,Oxford5000
pond,C1,new,0,,,Oxford5000
pop,C1,new,0,,,Oxford5000
portfolio,C1,new,0,,,Oxford5000
portray,C1,new,0,,,Oxford5000
postpone,C1,new,0,,,Oxford5000
postwar,C1,new,0,,,Oxford5000
practitioner,C1,new,0,,,Oxford5000
preach,C1,new,0,,,Oxford5000
precedent,C1,new,0,,,Oxford5000
precision,C1,new,0,,,Oxford5000
predator,C1,new,0,,,Oxford5000
predecessor,C1,new,0,,,Oxford5000
predominantly,C1,new,0,,,Oxford5000
pregnancy,C1,new,0,,,Oxford5000
prejudice,C1,new,0,,,Oxford5000
preliminary,C1,new,0,,,Oxford5000
premier,C1,new,0,,,Oxford5000
premise,C1,new,0,,,Oxford5000
premium,C1,new,0,,,Oxford5000
prescribe,C1,new,0,,,Oxford5000
prescription,C1,new,0,,,Oxford5000
presently,C1,new,0,,,Oxford5000
preservation,C1,new,0,,,Oxford5000
preside,C1,new,0,,,Oxford5000
presidency,C1,new,0,,,Oxford5000
prestigious,C1,new,0,,,Oxford5000
presumably,C1,new,0,,,Oxford5000
presume,C1,new,0,,,Oxford5000
prevail,C1,new,0,,,Oxford5000
prevalence,C1,new,0,,,Oxford5000
prevention,C1,new,0,,,Oxford5000
prey,C1,new,0,,,Oxford5000
privatization,C1,new,0,,,Oxford5000
privilege,C1,new,0,,,Oxford5000
probe,C1,new,0,,,Oxford5000
problematic,C1,new,0,,,Oxford5000
proceeding,C1,new,0,,,Oxford5000
proceeds,C1,new,0,,,Oxford5000
processing,C1,new,0,,,Oxford5000
processor,C1,new,0,,,Oxford5000
proclaim,C1,new,0,,,Oxford5000
productive,C1,new,0,,,Oxford5000
productivity,C1,new,0,,,Oxford5000
profitable,C1,new,0,,,Oxford5000
profound,C1,new,0,,,Oxford5000
projection,C1,new,0,,,Oxford5000
prominent,C1,new,0,,,Oxford5000
pronounced,C1,new,0,,,Oxford5000
propaganda,C1,new,0,,,Oxford5000
proposition,C1,new,0,,,Oxford5000
prosecute,C1,new,0,,,Oxford5000
prosecution,C1,new,0,,,Oxford5000
prosecutor,C1,new,0,,,Oxford5000
prospective,C1,new,0,,,Oxford5000
prosperity,C1,new,0,,,Oxford5000
protective,C1,new,0,,,Oxford5000
protocol,C1,new,0,,,Oxford5000
province,C1,new,0,,,Oxford5000
provincial,C1,new,0,,,Oxford5000
provision,C1,new,0,,,Oxford5000
provoke,C1,new,0,,,Oxford5000
psychiatric,C1,new,0,,,Oxford5000
pulse,C1,new,0,,,Oxford5000
pump,C1,new,0,,,Oxford5000
punch,C1,new,0,,,Oxford5000
query,C1,new,0,,,Oxford5000
quest,C1,new,0,,,Oxford5000
quota,C1,new,0,,,Oxford5000
radar,C1,new,0,,,Oxford5000
radical,C1,new,0,,,Oxford5000
rage,C1,new,0,,,Oxford5000
raid,C1,new,0,,,Oxford5000
rally,C1,new,0,,,Oxford5000
ranking,C1,new,0,,,Oxford5000
rape,C1,new,0,,,Oxford5000
ratio,C1,new,0,,,Oxford5000
rational,C1,new,0,,,Oxford5000
ray,C1,new,0,,,Oxford5000
readily,C1,new,0,,,Oxford5000
realization,C1,new,0,,,Oxford5000
realm,C1,new,0,,,Oxford5000
reasoning,C1,new,0,,,Oxford5000
reassure,C1,new,0,,,Oxford5000
rebel,C1,new,0,,,Oxford5000
rebellion,C1,new,0,,,Oxford5000
recipient,C1,new,0,,,Oxford5000
reconstruction,C1,new,0,,,Oxford5000
recruitment,C1,new,0,,,Oxford5000
referendum,C1,new,0,,,Oxford5000
reflection,C1,new,0,,,Oxford5000
reform,C1,new,0,,,Oxford5000
refuge,C1,new,0,,,Oxford5000
refusal,C1,new,0,,,Oxford5000
regain,C1,new,0,,,Oxford5000
regardless,C1,new,0,,,Oxford5000
regime,C1,new,0,,,Oxford5000
regulator,C1,new,0,,,Oxford5000
regulatory,C1,new,0,,,Oxford5000
rehabilitation,C1,new,0,,,Oxford5000
reign,C1,new,0,,,Oxford5000
rejection,C1,new,0,,,Oxford5000
relevance,C1,new,0,,,Oxford5000
reliability,C1,new,0,,,Oxford5000
reluctant,C1,new,0,,,Oxford5000
remainder,C1,new,0,,,Oxford5000
remains,C1,new,0,,,Oxford5000
remedy,C1,new,0,,,Oxford5000
reminder,C1,new,0,,,Oxford5000
removal,C1,new,0,,,Oxford5000
render,C1,new,0,,,Oxford5000
renew,C1,new,0,,,Oxford5000
renowned,C1,new,0,,,Oxford5000
replacement,C1,new,0,,,Oxford5000
reportedly,C1,new,0,,,Oxford5000
representation,C1,new,0,,,Oxford5000
reproduce,C1,new,0,,,Oxford5000
reproduction,C1,new,0,,,Oxford5000
republic,C1,new,0,,,Oxford5000
resemble,C1,new,0,,,Oxford5000
reside,C1,new,0,,,Oxford5000
residence,C1,new,0,,,Oxford5000
residential,C1,new,0,,,Oxford5000
residue,C1,new,0,,,Oxford5000
resignation,C1,new,0,,,Oxford5000
resistance,C1,new,0,,,Oxford5000
respective,C1,new,0,,,Oxford5000
respectively,C1,new,0,,,Oxford5000
restoration,C1,new,0,,,Oxford5000
restraint,C1,new,0,,,Oxford5000
resume,C1,new,0,,,Oxford5000
retreat,C1,new,0,,,Oxford5000
retrieve,C1,new,0,,,Oxford5000
revelation,C1,new,0,,,Oxford5000
revenge,C1,new,0,,,Oxford5000
revival,C1,new,0,,,Oxford5000
revive,C1,new,0,,,Oxford5000
revolutionary,C1,new,0,,,Oxford5000
rhetoric,C1,new,0,,,Oxford5000
rifle,C1,new,0,,,Oxford5000
riot,C1,new,0,,,Oxford5000
rip,C1,new,0,,,Oxford5000
ritual,C1,new,0,,,Oxford5000
robust,C1,new,0,,,Oxford5000
rock,C1,new,0,,,Oxford5000
rod,C1,new,0,,,Oxford5000
rookie,C1,new,0,,,Oxford5000
roster,C1,new,0,,,Oxford5000
rotate,C1,new,0,,,Oxford5000
rotation,C1,new,0,,,Oxford5000
ruling,C1,new,0,,,Oxford5000
rumor,C1,new,0,,,Oxford5000
sacred,C1,new,0,,,Oxford5000
sacrifice,C1,new,0,,,Oxford5000
saint,C1,new,0,,,Oxford5000
sake,C1,new,0,,,Oxford5000
sanction,C1,new,0,,,Oxford5000
say,C1,new,0,,,Oxford5000
scattered,C1,new,0,,,Oxford5000
scope,C1,new,0,,,Oxford5000
screw,C1,new,0,,,Oxford5000
scrutiny,C1,new,0,,,Oxford5000
seal,C1,new,0,,,Oxford5000
secondly,C1,new,0,,,Oxford5000
secular,C1,new,0,,,Oxford5000
seemingly,C1,new,0,,,Oxford5000
segment,C1,new,0,,,Oxford5000
seize,C1,new,0,,,Oxford5000
seldom,C1,new,0,,,Oxford5000
selective,C1,new,0,,,Oxford5000
sensation,C1,new,0,,,Oxford5000
sensitivity,C1,new,0,,,Oxford5000
sentiment,C1,new,0,,,Oxford5000
separation,C1,new,0,,,Oxford5000
serial,C1,new,0,,,Oxford5000
settlement,C1,new,0,,,Oxford5000
setup,C1,new,0,,,Oxford5000
sexuality,C1,new,0,,,Oxford5000
shareholder,C1,new,0,,,Oxford5000
shatter,C1,new,0,,,Oxford5000
shed,C1,new,0,,,Oxford5000
sheer,C1,new,0,,,Oxford5000
shipping,C1,new,0,,,Oxford5000
shoot,C1,new,0,,,Oxford5000
shrink,C1,new,0,,,Oxford5000
shrug,C1,new,0,,,Oxford5000
sigh,C1,new,0,,,Oxford5000
simulate,C1,new,0,,,Oxford5000
simulation,C1,new,0,,,Oxford5000
simultaneously,C1,new,0,,,Oxford5000
sin,C1,new,0,,,Oxford5000
situated,C1,new,0,,,Oxford5000
skeptical,C1,new,0,,,Oxford5000
sketch,C1,new,0,,,Oxford5000
skip,C1,new,0,,,Oxford5000
slam,C1,new,0,,,Oxford5000
slap,C1,new,0,,,Oxford5000
slash,C1,new,0,,,Oxford5000
slavery,C1,new,0,,,Oxford5000
slot,C1,new,0,,,Oxford5000
smash,C1,new,0,,,Oxford5000
snap,C1,new,0,,,Oxford5000
soak,C1,new,0,,,Oxford5000
soar,C1,new,0,,,Oxford5000
socialist,C1,new,0,,,Oxford5000
sole,C1,new,0,,,Oxford5000
solely,C1,new,0,,,Oxford5000
solidarity,C1,new,0,,,Oxford5000
sophomore,C1,new,0,,,Oxford5000
sound,C1,new,0,,,Oxford5000
sovereignty,C1,new,0,,,Oxford5000
spam,C1,new,0,,,Oxford5000
span,C1,new,0,,,Oxford5000
spark,C1,new,0,,,Oxford5000
specialized,C1,new,0,,,Oxford5000
specification,C1,new,0,,,Oxford5000
specimen,C1,new,0,,,Oxford5000
spectacle,C1,new,0,,,Oxford5000
spectrum,C1,new,0,,,Oxford5000
spell,C1,new,0,,,Oxford5000
sphere,C1,new,0,,,Oxford5000
spin,C1,new,0,,,Oxford5000
spine,C1,new,0,,,Oxford5000
spotlight,C1,new,0,,,Oxford5000
spouse,C1,new,0,,,Oxford5000
spy,C1,new,0,,,Oxford5000
squad,C1,new,0,,,Oxford5000
squeeze,C1,new,0,,,Oxford5000
stab,C1,new,0,,,Oxford5000
stability,C1,new,0,,,Oxford5000
stabilize,C1,new,0,,,Oxford5000
stake,C1,new,0,,,Oxford5000
standing,C1,new,0,,,Oxford5000
stark,C1,new,0,,,Oxford5000
statistical,C1,new,0,,,Oxford5000
steer,C1,new,0,,,Oxford5000
stem,C1,new,0,,,Oxford5000
stereotype,C1,new,0,,,Oxford5000
stimulus,C1,new,0,,,Oxford5000
stir,C1,new,0,,,Oxford5000
storage,C1,new,0,,,Oxford5000
straightforward,C1,new,0,,,Oxford5000
strain,C1,new,0,,,Oxford5000
strand,C1,new,0,,,Oxford5000
strategic,C1,new,0,,,Oxford5000
striking,C1,new,0,,,Oxford5000
strive,C1,new,0,,,Oxford5000
structural,C1,new,0,,,Oxford5000
stumble,C1,new,0,,,Oxford5000
stun,C1,new,0,,,Oxford5000
submission,C1,new,0,,,Oxford5000
subscriber,C1,new,0,,,Oxford5000
subscription,C1,new,0,,,Oxford5000
subsidy,C1,new,0,,,Oxford5000
substantial,C1,new,0,,,Oxford5000
substantially,C1,new,0,,,Oxford5000
substitute,C1,new,0,,,Oxford5000
substitution,C1,new,0,,,Oxford5000
subtle,C1,new,0,,,Oxford5000
suburban,C1,new,0,,,Oxford5000
succession,C1,new,0,,,Oxford5000
successive,C1,new,0,,,Oxford5000
successor,C1,new,0,,,Oxford5000
suck,C1,new,0,,,Oxford5000
sue,C1,new,0,,,Oxford5000
suicide,C1,new,0,,,Oxford5000
suite,C1,new,0,,,Oxford5000
summit,C1,new,0,,,Oxford5000
superb,C1,new,0,,,Oxford5000
superintendent,C1,new,0,,,Oxford5000
superior,C1,new,0,,,Oxford5000
supervise,C1,new,0,,,Oxford5000
supervision,C1,new,0,,,Oxford5000
supervisor,C1,new,0,,,Oxford5000
supplement,C1,new,0,,,Oxford5000
supportive,C1,new,0,,,Oxford5000
supposedly,C1,new,0,,,Oxford5000
suppress,C1,new,0,,,Oxford5000
supreme,C1,new,0,,,Oxford5000
surge,C1,new,0,,,Oxford5000
surgical,C1,new,0,,,Oxford5000
surplus,C1,new,0,,,Oxford5000
surrender,C1,new,0,,,Oxford5000
surveillance,C1,new,0,,,Oxford5000
suspension,C1,new,0,,,Oxford5000
suspicion,C1,new,0,,,Oxford5000
suspicious,C1,new,0,,,Oxford5000
sustain,C1,new,0,,,Oxford5000
swing,C1,new,0,,,Oxford5000
sword,C1,new,0,,,Oxford5000
symbolic,C1,new,0,,,Oxford5000
syndrome,C1,new,0,,,Oxford5000
synthesis,C1,new,0,,,Oxford5000
systematic,C1,new,0,,,Oxford5000
tactic,C1,new,0,,,Oxford5000
tactical,C1,new,0,,,Oxford5000
taxpayer,C1,new,0,,,Oxford5000
tempt,C1,new,0,,,Oxford5000
tenant,C1,new,0,,,Oxford5000
tender,C1,new,0,,,Oxford5000
tenure,C1,new,0,,,Oxford5000
terminate,C1,new,0,,,Oxford5000
terrain,C1,new,0,,,Oxford5000
terrific,C1,new,0,,,Oxford5000
testify,C1,new,0,,,Oxford5000
testimony,C1,new,0,,,Oxford5000
texture,C1,new,0,,,Oxford5000
thankfully,C1,new,0,,,Oxford5000
theatrical,C1,new,0,,,Oxford5000
theology,C1,new,0,,,Oxford5000
theoretical,C1,new,0,,,Oxford5000
thereafter,C1,new,0,,,Oxford5000
thereby,C1,new,0,,,Oxford5000
thoughtful,C1,new,0,,,Oxford5000
thought-provoking,C1,new,0,,,Oxford5000
thread,C1,new,0,,,Oxford5000
threshold,C1,new,0,,,Oxford5000
thrilled,C1,new,0,,,Oxford5000
thrive,C1,new,0,,,Oxford5000
tide,C1,new,0,,,Oxford5000
tighten,C1,new,0,,,Oxford5000
timber,C1,new,0,,,Oxford5000
timely,C1,new,0,,,Oxford5000
tobacco,C1,new,0,,,Oxford5000
tolerance,C1,new,0,,,Oxford5000
tolerate,C1,new,0,,,Oxford5000
toll,C1,new,0,,,Oxford5000
top,C1,new,0,,,Oxford5000
torture,C1,new,0,,,Oxford5000
toss,C1,new,0,,,Oxford5000
total,C1,new,0,,,Oxford5000
toxic,C1,new,0,,,Oxford5000
trademark,C1,new,0,,,Oxford5000
trail,C1,new,0,,,Oxford5000
trailer,C1,new,0,,,Oxford5000
transaction,C1,new,0,,,Oxford5000
transcript,C1,new,0,,,Oxford5000
transformation,C1,new,0,,,Oxford5000
transit,C1,new,0,,,Oxford5000
transmission,C1,new,0,,,Oxford5000
transparency,C1,new,0,,,Oxford5000
transparent,C1,new,0,,,Oxford5000
trauma,C1,new,0,,,Oxford5000
treaty,C1,new,0,,,Oxford5000
tremendous,C1,new,0,,,Oxford5000
tribal,C1,new,0,,,Oxford5000
tribute,C1,new,0,,,Oxford5000
trio,C1,new,0,,,Oxford5000
triumph,C1,new,0,,,Oxford5000
trophy,C1,new,0,,,Oxford5000
troubled,C1,new,0,,,Oxford5000
trustee,C1,new,0,,,Oxford5000
tuition,C1,new,0,,,Oxford5000
tumor,C1,new,0,,,Oxford5000
turnout,C1,new,0,,,Oxford5000
turnover,C1,new,0,,,Oxford5000
twist,C1,new,0,,,Oxford5000
unconstitutional,C1,new,0,,,Oxford5000
undergraduate,C1,new,0,,,Oxford5000
underlying,C1,new,0,,,Oxford5000
undermine,C1,new,0,,,Oxford5000
undoubtedly,C1,new,0,,,Oxford5000
unify,C1,new,0,,,Oxford5000
unprecedented,C1,new,0,,,Oxford5000
unveil,C1,new,0,,,Oxford5000
upcoming,C1,new,0,,,Oxford5000
upgrade,C1,new,0,,,Oxford5000
uphold,C1,new,0,,,Oxford5000
utility,C1,new,0,,,Oxford5000
utilize,C1,new,0,,,Oxford5000
utterly,C1,new,0,,,Oxford5000
vacuum,C1,new,0,,,Oxford5000
vague,C1,new,0,,,Oxford5000
validity,C1,new,0,,,Oxford5000
vanish,C1,new,0,,,Oxford5000
varied,C1,new,0,,,Oxford5000
vein,C1,new,0,,,Oxford5000
venture,C1,new,0,,,Oxford5000
verbal,C1,new,0,,,Oxford5000
verdict,C1,new,0,,,Oxford5000
verify,C1,new,0,,,Oxford5000
verse,C1,new,0,,,Oxford5000
versus,C1,new,0,,,Oxford5000
vessel,C1,new,0,,,Oxford5000
veteran,C1,new,0,,,Oxford5000
viable,C1,new,0,,,Oxford5000
vibrant,C1,new,0,,,Oxford5000
vice,C1,new,0,,,Oxford5000
vicious,C1,new,0,,,Oxford5000
violate,C1,new,0,,,Oxford5000
violation,C1,new,0,,,Oxford5000
virtue,C1,new,0,,,Oxford5000
vocal,C1,new,0,,,Oxford5000
vow,C1,new,0,,,Oxford5000
vulnerability,C1,new,0,,,Oxford5000
vulnerable,C1,new,0,,,Oxford5000
ward,C1,new,0,,,Oxford5000
warehouse,C1,new,0,,,Oxford5000
warfare,C1,new,0,,,Oxford5000
warrant,C1,new,0,,,Oxford5000
warrior,C1,new,0,,,Oxford5000
weaken,C1,new,0,,,Oxford5000
weave,C1,new,0,,,Oxford5000
weed,C1,new,0,,,Oxford5000
well,C1,new,0,,,Oxford5000
well-being,C1,new,0,,,Oxford5000
whatsoever,C1,new,0,,,Oxford5000
whereby,C1,new,0,,,Oxford5000
whip,C1,new,0,,,Oxford5000
wholly,C1,new,0,,,Oxford5000
widen,C1,new,0,,,Oxford5000
widow,C1,new,0,,,Oxford5000
width,C1,new,0,,,Oxford5000
willingness,C1,new,0,,,Oxford5000
wipe,C1,new,0,,,Oxford5000
wit,C1,new,0,,,Oxford5000
withdrawal,C1,new,0,,,Oxford5000
workout,C1,new,0,,,Oxford5000
worship,C1,new,0,,,Oxford5000
worthwhile,C1,new,0,,,Oxford5000
worthy,C1,new,0,,,Oxford5000
yell,C1,new,0,,,Oxford5000
yield,C1,new,0,,,Oxford5000
